MS_1,MS_2,MS_3,MS_4,MS_5,MS_6,MS_7,MS_8,MS_9,MS_10,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,DM_1,DM_2,DM_3,DM_4,DM_5,DM_6,DM_7,DM_8,DM_9,DM_10,DM_11,DM_12,DM_13,D2M_1,D2M_2,D2M_3,D2M_4,D2M_5,D2M_6,D2M_7,D2M_8,D2M_9,D2M_10,D2M_11,D2M_12,D2M_13,classID
0.25622892,0.022074807,0.013528146,0.007761812,0.004374985,0.002721611,0.000992245,0.000216639,7.91E-05,2.06E-05,-320.4603,141.63403,-20.428225,34.391804,9.339525,15.892696,3.9256217,22.289167,-1.3857613,13.932885,-0.61693037,7.8276563,6.6037555,1.65E-08,-4.13E-09,-2.76E-09,-1.38E-09,0,0,-1.38E-09,2.76E-09,-5.51E-09,1.72E-10,-5.51E-09,-2.76E-09,0,-1.38E-08,2.76E-09,-5.51E-09,-6.89E-10,1.14E-08,-8.27E-09,3.79E-09,2.76E-09,1.38E-09,1.38E-09,-2.07E-09,-1.38E-09,5.51E-09,5
0.25678352,0.02052217,0.011520043,0.006469965,0.003807904,0.002521711,0.000969449,0.000211855,6.69E-05,1.84E-05,-325.27216,140.54846,-19.085577,37.00402,9.647567,14.294455,3.9636343,21.562616,-0.6436272,14.546642,0.63520044,8.5214615,6.613362,6.89E-09,-2.76E-09,-2.76E-09,-1.38E-09,-4.13E-09,2.76E-09,-6.89E-10,-2.76E-09,4.13E-09,2.07E-09,5.51E-09,4.13E-09,1.38E-09,-4.13E-09,2.76E-09,-6.89E-10,1.38E-09,1.38E-09,-6.89E-10,-1.38E-09,0,1.38E-09,3.79E-09,-3.45E-10,0,-1.21E-09,5
0.25148395,0.017031102,0.009238263,0.004254067,0.002653301,0.002310308,0.000981244,0.000216242,6.41E-05,1.70E-05,-331.07565,137.38118,-16.697712,41.801704,8.763024,13.467799,4.6586704,22.777742,0.1299848,14.138307,1.6361363,8.962941,4.9521136,-5.51E-09,5.51E-09,0,0,1.72E-09,1.38E-09,1.38E-09,0,1.38E-09,0,-8.27E-09,2.76E-09,6.89E-10,1.31E-08,-5.51E-09,2.07E-09,-1.38E-09,-2.41E-09,1.72E-09,-1.38E-09,-2.07E-09,2.07E-09,1.03E-09,-8.79E-09,6.89E-10,5.51E-09,5
0.2627752,0.016463695,0.008965788,0.003985922,0.002580893,0.00232028,0.000989429,0.000214321,6.15E-05,1.64E-05,-331.88556,137.71004,-16.540773,42.51663,9.248788,13.334049,5.136645,23.071686,0.5196593,13.98131,1.7558329,8.651389,5.235053,5.51E-09,-6.89E-10,5.51E-09,5.51E-09,-6.89E-10,-2.76E-09,-1.38E-09,0,1.38E-09,-9.65E-09,1.38E-09,0,0,3.79E-09,-4.13E-09,-3.45E-09,-6.89E-10,1.03E-09,-6.89E-10,-1.38E-09,-6.89E-09,6.89E-10,3.45E-09,1.38E-09,-6.89E-10,3.45E-09,5
0.27773708,0.017666524,0.009168242,0.004296308,0.002901566,0.002452829,0.001027365,0.000228062,6.27E-05,1.68E-05,-329.0589,138.70297,-17.030903,42.665146,9.709729,14.178314,4.7711196,22.292126,0.5563028,14.152208,1.8205261,8.659125,4.8647375,8.27E-09,-6.89E-10,6.89E-09,2.76E-09,1.38E-09,0,8.27E-09,-2.76E-09,1.72E-09,-1.38E-09,0,0,2.76E-09,-4.82E-09,-6.20E-09,3.10E-09,-2.15E-09,6.89E-10,6.89E-10,-1.72E-10,3.10E-09,-2.76E-09,1.38E-09,2.07E-09,3.45E-10,7.75E-10,5
0.27583504,0.017682668,0.009326568,0.004608101,0.002975109,0.002503817,0.001043498,0.000232283,6.70E-05,1.76E-05,-327.85004,137.94173,-17.317173,41.89377,9.796007,14.493332,5.078458,22.111448,0.0490978,13.588,2.0986602,8.818559,5.21329,-1.38E-09,-5.51E-09,2.07E-09,-1.38E-09,1.38E-09,-5.51E-09,2.07E-09,0,0,0,-2.76E-09,-4.13E-09,0,0,3.45E-10,-2.76E-09,-1.72E-10,7.58E-09,3.45E-09,-1.03E-09,-1.38E-09,8.61E-10,6.89E-10,1.03E-09,-1.38E-09,6.89E-10,5
0.35261327,0.020583002,0.011781893,0.0050748,0.003555059,0.002501672,0.001302177,0.000244155,7.36E-05,6.20E-05,-325.02475,139.98004,-15.861943,37.90664,13.713331,8.997783,9.065107,18.925583,0.946172,14.084566,0.8269655,3.7016263,5.361752,2.76E-09,-1.38E-08,0,0,-2.76E-09,-2.76E-09,5.51E-09,3.45E-09,0,-2.76E-09,3.45E-10,0,2.76E-09,8.27E-09,-5.51E-09,5.51E-09,3.27E-09,-2.76E-09,3.27E-09,1.38E-09,-1.72E-10,-1.72E-10,-5.51E-09,6.89E-10,2.07E-09,-2.07E-09,5
0.36551908,0.02172864,0.014212109,0.004889086,0.003354173,0.002355175,0.001157682,0.000200295,6.15E-05,2.48E-05,-331.25897,145.10866,-18.951967,39.668114,12.84916,9.16438,7.654379,20.542435,0.2506444,16.384659,1.1396856,4.749416,5.2196126,5.51E-09,-1.10E-08,0,8.27E-09,-8.27E-09,-2.07E-09,-1.03E-09,2.76E-09,-1.38E-09,6.89E-10,-1.38E-09,-1.38E-09,-2.76E-09,-2.41E-09,5.51E-09,-6.89E-10,-1.38E-09,-1.10E-08,0,0,4.82E-09,-4.13E-09,4.13E-09,-1.38E-09,2.07E-09,-4.13E-09,5
0.4057074,0.021763228,0.014352391,0.004899386,0.003439455,0.002325048,0.00112465,0.000175896,3.88E-05,2.40E-05,-331.32254,146.6427,-19.042057,39.46569,14.079268,8.257781,8.990681,19.976446,0.42839935,17.08842,1.6573097,5.143217,4.935039,-1.38E-09,-8.61E-10,5.51E-09,2.76E-09,0,6.89E-10,-5.51E-09,0,-1.72E-10,0,-2.07E-09,5.51E-09,-1.38E-09,1.38E-09,-6.20E-09,2.76E-09,-1.03E-09,3.45E-10,1.38E-09,3.45E-09,-2.76E-09,0,-2.76E-09,-2.76E-09,4.13E-09,2.76E-09,5
0.44426256,0.019096797,0.011154106,0.004999857,0.003838523,0.002683598,0.001302392,0.000205114,3.85E-05,1.49E-05,-329.25464,146.89774,-22.485348,42.4908,13.637134,10.591746,9.166704,20.07932,0.90974754,16.25437,2.804966,5.298552,6.3515453,0,0,5.51E-09,-2.76E-09,0,-2.07E-09,0,0,1.38E-09,0,0,2.76E-09,-1.38E-09,-7.24E-09,0,2.76E-09,-1.38E-09,6.89E-10,-2.07E-09,3.45E-10,-4.13E-09,-2.76E-09,-2.76E-09,4.82E-09,-3.45E-09,6.89E-10,5
0.44301116,0.019830566,0.010880823,0.005310656,0.004022406,0.002921517,0.001409942,0.000224584,3.89E-05,1.05E-05,-327.57886,147.23999,-25.055117,44.226425,12.41056,11.673344,8.111333,20.23982,0.71744215,16.222744,3.3385882,5.987486,7.107332,-3.79E-09,0,4.82E-09,0,5.51E-09,3.45E-09,1.38E-09,2.76E-09,2.76E-09,0,-1.38E-09,6.20E-09,-2.37E-09,4.13E-09,-2.76E-09,-3.27E-09,-6.89E-10,4.13E-09,1.89E-09,-4.82E-09,6.89E-10,-5.51E-09,-2.24E-09,0,1.55E-09,2.89E-09,5
0.4327949,0.02054559,0.011319353,0.005245687,0.003815284,0.002744673,0.001258168,0.000212671,3.66E-05,9.96E-06,-328.7767,148.44914,-24.661531,43.468544,11.958867,11.397901,7.922784,19.940355,1.3298877,16.10946,3.240158,6.325335,7.3363185,1.10E-08,5.12E-09,8.27E-09,-2.76E-09,0,-4.82E-09,3.45E-09,0,-6.89E-10,2.76E-09,-6.89E-10,-2.41E-09,2.76E-09,3.45E-09,6.89E-09,-3.96E-09,-3.45E-10,6.89E-10,-4.13E-09,-1.03E-09,-3.36E-09,-2.58E-09,-8.27E-09,-1.38E-09,1.38E-09,2.76E-09,5
0.837532,0.028064292,0.034527067,0.017633835,0.003058299,0.006204357,0.01726266,0.011876896,0.003722523,0.001314893,-264.0331,85.17334,17.982199,47.183296,-13.4616375,22.538532,19.78654,25.554394,1.5093938,11.559988,-5.8450623,13.605901,0.91132545,-2.21E-08,-5.51E-09,2.07E-08,-5.51E-09,-1.10E-08,-2.76E-09,-1.24E-08,-5.51E-09,-3.45E-09,2.07E-08,0,0,-5.51E-09,1.65E-08,1.65E-08,4.13E-09,7.92E-09,5.51E-09,5.51E-09,0,2.76E-09,-1.38E-09,6.03E-09,-5.51E-09,-1.38E-08,6.89E-09,5
0.87870365,0.026280172,0.030191008,0.014190746,0.002679655,0.004233536,0.011699495,0.008786128,0.002498901,0.000731475,-265.52887,88.95886,19.61462,48.820957,-13.331075,24.376389,20.423998,23.358562,2.4605494,10.824666,-5.6328607,11.956267,0.5338368,-3.31E-08,2.76E-09,5.51E-09,5.51E-09,5.51E-09,0,0,1.38E-08,-8.27E-09,-1.38E-09,-2.76E-09,-2.76E-09,1.38E-09,1.65E-08,5.51E-09,1.10E-08,5.51E-09,-1.38E-09,-4.13E-09,-3.10E-09,2.76E-09,-3.45E-09,5.17E-10,1.24E-08,-5.51E-09,-6.89E-10,5
1.0172894,0.0264212,0.032650054,0.011588885,0.00168861,0.003034302,0.012443191,0.008505857,0.002137829,0.000592903,-267.68347,91.720604,23.320126,50.567688,-18.668205,23.529957,23.595499,26.348274,2.723838,11.879729,-5.361153,9.254089,-0.89909655,0,2.76E-09,0,-2.76E-09,-5.51E-09,-8.27E-09,-8.27E-09,-1.10E-08,-5.51E-09,0,2.76E-09,-2.76E-09,-5.51E-09,-2.48E-08,1.10E-08,-4.82E-09,0,6.89E-09,-1.38E-09,-3.27E-09,2.34E-08,2.76E-09,9.65E-09,-1.38E-09,-6.20E-09,5.51E-09,5
0.92984,0.025240231,0.030887818,0.012270023,0.001638487,0.002937181,0.012039162,0.007715415,0.001923296,0.000572651,-269.17563,91.44041,22.312437,50.276577,-18.182547,23.407337,23.192648,26.443653,0.8570437,12.342926,-5.2303033,9.33723,-0.026005872,5.51E-09,-5.51E-09,5.51E-09,5.51E-09,9.65E-09,-5.51E-09,1.38E-09,0,4.13E-09,3.45E-10,-2.76E-09,-2.76E-09,-1.38E-09,1.10E-08,-1.10E-08,-4.13E-09,5.51E-09,5.51E-09,8.27E-09,4.13E-09,-4.13E-09,0,-1.10E-08,-5.51E-09,-1.38E-09,1.38E-09,5
0.91032577,0.02686318,0.030427376,0.012268276,0.001765326,0.002969401,0.01214182,0.007799358,0.002116469,0.000621182,-267.28183,90.637825,22.351929,50.1805,-17.420397,23.20655,21.104298,25.596985,0.33305362,13.403327,-5.6175103,9.762067,1.0577807,1.10E-08,2.76E-08,0,0,1.10E-08,-5.51E-09,-5.51E-09,-1.10E-08,-4.13E-09,-8.96E-09,2.76E-09,-3.45E-09,1.38E-09,-1.10E-08,2.76E-09,-2.27E-08,5.51E-09,-8.27E-09,5.51E-09,5.51E-09,8.27E-09,-1.38E-09,6.89E-09,5.51E-09,-5.51E-09,1.38E-09,5
1.0146706,0.02870786,0.036540724,0.011630705,0.001681753,0.002781813,0.009822789,0.007051886,0.001937537,0.000532646,-270.59412,95.56817,23.459938,49.860683,-18.107285,23.011477,21.224606,24.747023,3.058513,12.149716,-6.132924,8.814057,0.54262716,1.65E-08,-5.51E-09,2.76E-09,-2.76E-09,5.51E-09,-8.27E-09,5.51E-09,2.76E-09,2.76E-09,5.51E-09,-2.76E-09,5.51E-09,0,8.27E-09,0,-7.24E-09,-6.89E-10,0,6.89E-09,-2.76E-09,7.58E-09,-6.89E-09,3.45E-09,5.86E-09,0,-6.89E-10,5
1.0857177,0.028053151,0.037919495,0.012183609,0.00169306,0.002734087,0.009462733,0.006781987,0.001715072,0.000487102,-271.61395,97.85152,22.69353,49.252563,-18.140919,24.551907,23.017466,24.20335,3.6565487,10.844741,-6.2151895,8.705432,-0.8922496,-5.51E-09,8.27E-09,0,-4.13E-09,-5.51E-09,0,0,2.76E-09,2.07E-09,3.79E-09,2.41E-09,-6.89E-10,0,3.03E-08,-1.24E-08,-3.79E-09,0,-4.13E-09,2.76E-09,-9.65E-09,1.65E-08,-3.45E-09,-1.72E-09,8.27E-09,1.38E-09,-1.64E-09,5
1.1077759,0.026291495,0.028440649,0.010536078,0.001764659,0.002552151,0.008534189,0.00596901,0.001630166,0.000436619,-271.63034,96.48306,22.58299,49.3227,-15.33436,25.10117,22.553766,23.656567,2.9678094,10.974631,-5.126487,8.38267,-0.9350498,0,-2.76E-08,4.82E-09,0,1.10E-08,-6.20E-09,-1.38E-09,0,-1.38E-09,-4.13E-09,0,1.38E-09,2.76E-09,-6.89E-09,5.51E-09,1.38E-08,-1.38E-09,-3.79E-09,-5.51E-09,-7.58E-09,1.10E-08,-1.03E-09,-4.13E-09,0,-6.89E-09,3.96E-09,5
1.1136853,0.026638072,0.029173838,0.010244837,0.001721522,0.002526683,0.009606907,0.006347339,0.001787702,0.000456767,-269.0618,94.58149,23.091616,50.56009,-15.594594,24.215075,22.370012,24.498058,2.7874506,11.363437,-5.145446,7.246725,-0.08705642,-1.65E-08,0,-5.51E-09,-5.51E-09,1.72E-09,1.38E-09,-1.10E-08,2.76E-09,-2.76E-09,0,4.13E-09,3.45E-09,-2.76E-09,-6.89E-09,-8.27E-09,2.76E-09,0,2.07E-09,5.51E-09,2.07E-09,2.07E-09,0,4.82E-09,7.58E-09,-2.76E-09,-1.38E-09,5
1.0168166,0.025274409,0.030521967,0.01036464,0.00151228,0.00238501,0.009553151,0.006160098,0.001751811,0.000444161,-272.5364,94.10756,23.762177,50.83473,-16.940819,24.13874,22.462248,24.826256,2.768519,10.425127,-5.176568,7.735003,0.09511468,1.10E-08,8.27E-09,-4.13E-09,-5.51E-09,0,-5.51E-09,-1.10E-08,5.51E-09,-1.38E-09,-5.51E-09,5.51E-09,0,2.76E-09,-2.76E-09,1.38E-09,-2.24E-09,-1.38E-09,1.10E-08,-5.51E-09,2.76E-09,-2.76E-09,1.38E-09,6.89E-10,-8.27E-09,-4.65E-09,0,5
1.7382382,0.036021005,0.035339497,0.013157305,0.002223295,0.004428115,0.008897466,0.005734651,0.001687254,0.000483969,-263.72086,98.55383,22.89684,49.08396,-12.521276,22.793564,22.20422,23.713728,1.844393,8.697207,-5.4145017,7.6220045,-0.24390328,-1.10E-08,-2.21E-08,-1.65E-08,2.76E-09,0,-2.07E-09,1.65E-08,5.51E-09,-6.20E-09,6.89E-09,2.76E-09,-1.38E-09,4.13E-09,4.96E-08,-6.20E-09,-1.31E-08,-4.13E-09,1.10E-08,1.10E-08,-4.13E-09,8.27E-09,0,-7.58E-09,0,4.13E-09,0,5
1.9900633,0.039984792,0.036796603,0.014135737,0.002622708,0.004904795,0.009008146,0.005470756,0.001724938,0.000540543,-259.2937,101.35152,21.804392,47.860878,-10.092452,22.514545,21.210531,23.146593,0.9790172,9.402608,-5.3304887,6.6907234,-0.7692989,1.65E-08,-2.21E-08,-1.38E-09,1.10E-08,-1.10E-08,-1.10E-08,2.76E-09,-6.89E-10,0,0,5.51E-09,3.45E-09,0,-3.03E-08,3.79E-08,1.38E-09,1.45E-08,6.89E-09,6.89E-09,-2.76E-09,1.07E-08,6.89E-09,2.76E-09,-7.58E-09,6.89E-09,2.76E-09,5
2.2724717,0.05436324,0.042852916,0.016708218,0.003797355,0.006876838,0.013759604,0.008994714,0.002440222,0.000844094,-250.00249,93.82422,21.696,49.163826,-10.795299,22.185434,20.560272,23.095802,2.369193,8.493238,-6.3555436,9.047581,-0.60472673,-2.21E-08,8.27E-09,1.24E-08,8.27E-09,8.27E-09,-1.38E-09,0,-1.10E-08,0,-8.96E-09,-3.36E-09,-2.07E-09,-4.13E-09,5.51E-09,1.52E-08,1.10E-08,-9.65E-09,-5.51E-09,-1.38E-09,-6.20E-09,6.89E-09,-4.13E-09,-4.13E-09,2.76E-09,-3.27E-09,-2.76E-09,5
2.1459966,0.04157472,0.037001275,0.013296736,0.002559045,0.004286039,0.010617094,0.006707322,0.001832321,0.00057741,-260.15445,98.29999,23.95379,49.44328,-11.016456,22.280806,21.273018,22.496513,2.439745,10.15368,-6.079477,6.826594,-0.11474424,-1.65E-08,0,-5.51E-09,-4.13E-09,0,1.10E-08,0,-2.76E-09,-1.03E-09,-1.38E-08,-3.45E-10,4.13E-09,2.76E-09,5.51E-09,-1.10E-08,5.51E-09,2.07E-09,-5.51E-09,-5.51E-09,2.76E-09,2.76E-09,-8.27E-09,2.76E-09,8.27E-09,-8.27E-09,-2.07E-09,5
2.181358,0.040698428,0.03703642,0.013738988,0.002540745,0.004797766,0.011632463,0.007288541,0.001955884,0.000590955,-257.58432,95.91518,23.597849,50.394238,-10.678184,20.858597,21.690588,23.519234,2.4166691,10.15933,-6.11571,8.013926,0.7038173,-5.51E-08,-8.27E-09,-2.76E-09,5.51E-09,0,1.38E-09,0,5.51E-09,-1.03E-08,0,-8.27E-09,0,0,2.76E-09,-6.89E-09,-6.89E-09,-2.07E-09,-1.38E-08,5.51E-09,3.45E-10,1.10E-08,5.51E-09,2.76E-09,2.76E-09,-4.82E-09,2.76E-09,5
1.4660566,0.028033031,0.031596884,0.01313766,0.002215738,0.0037883,0.009740694,0.006265759,0.001780776,0.000510081,-262.55716,94.93764,21.28484,48.930344,-11.328407,21.934828,22.271812,24.80094,2.747807,10.9626255,-5.1423297,8.472624,1.1772383,-1.10E-08,-1.10E-08,-2.76E-09,-8.27E-09,-5.51E-09,1.38E-09,-8.27E-09,2.76E-09,3.45E-09,-2.76E-09,-2.76E-09,0,0,3.86E-08,2.76E-09,0,5.51E-09,-2.76E-09,-1.38E-09,-5.51E-09,-8.27E-09,-2.76E-09,6.89E-09,2.76E-09,0,2.76E-09,5
2.8427215,0.061102223,0.045076612,0.016786607,0.004137044,0.007751326,0.012296459,0.007653333,0.002171206,0.000800665,-245.67201,99.67001,22.870779,48.100925,-7.566514,21.237469,19.218128,23.101109,1.8622109,8.167996,-7.0919113,8.345162,-2.556782,-1.10E-08,1.38E-09,5.51E-09,0,5.51E-09,6.89E-09,-1.38E-09,0,-2.07E-09,4.13E-09,2.76E-09,-5.51E-09,-6.89E-09,2.76E-09,5.51E-09,-1.10E-08,-2.76E-09,1.34E-08,4.13E-09,-6.89E-09,1.10E-08,-2.76E-09,4.13E-09,0,-2.21E-08,1.03E-09,5
2.9240568,0.052765466,0.04125835,0.0161415,0.003557517,0.006980534,0.011723189,0.00708611,0.001871279,0.000645588,-243.70952,101.6498,22.49891,49.41597,-6.2580657,21.152515,19.806833,22.613304,0.54771906,8.886119,-7.240783,7.550612,-3.2529225,-1.93E-08,4.13E-09,0,0,1.10E-08,-6.89E-09,-3.79E-09,5.51E-09,5.51E-09,6.89E-10,0,2.76E-09,2.76E-09,2.48E-08,4.13E-09,4.13E-09,4.13E-09,0,2.76E-09,-3.45E-09,-5.51E-09,-3.45E-09,-1.38E-08,5.51E-09,-1.31E-08,2.07E-09,5
3.7198544,0.06716129,0.043700583,0.016428713,0.00363815,0.007913714,0.012419861,0.007072985,0.002002863,0.000737992,-237.15648,103.26315,23.843597,51.705666,-4.9004245,19.693237,19.788492,22.900583,-0.035060596,7.9355288,-7.731148,5.8604717,-3.1519275,2.21E-08,2.76E-09,2.76E-09,-5.51E-09,-2.76E-09,2.76E-09,0,-6.89E-09,1.10E-08,-4.13E-09,-6.89E-09,2.76E-09,5.51E-09,-3.31E-08,5.51E-09,5.51E-09,1.38E-09,-5.51E-09,-2.76E-09,-6.89E-09,-2.76E-09,-4.82E-09,1.72E-09,6.89E-10,5.17E-09,-3.45E-09,5
4.654554,0.12016645,0.052191116,0.018843163,0.0054772,0.012487303,0.018108862,0.011193397,0.004269527,0.001750505,-246.38809,103.70075,27.957127,48.879623,-4.4347258,18.624153,18.812416,20.406233,1.9887279,7.335218,-6.958862,5.1220794,-2.0821233,2.21E-08,-2.76E-09,8.27E-09,-2.76E-09,2.76E-09,3.10E-09,-2.76E-09,5.51E-09,-6.89E-10,3.45E-10,5.51E-09,-2.76E-09,0,1.10E-08,-2.76E-09,-1.58E-08,-7.24E-09,0,8.27E-09,2.76E-09,1.38E-08,-1.03E-08,-4.82E-09,3.45E-10,5.51E-09,-2.76E-09,5
3.312197,0.09718528,0.044495746,0.018106973,0.004494404,0.010038868,0.01716913,0.011480711,0.004276068,0.00164835,-263.11215,97.334625,27.741842,48.181675,-9.990832,21.071884,21.37933,20.49463,3.0916653,8.153564,-4.681443,8.031695,-0.020316329,0,-2.76E-09,2.76E-09,6.89E-09,-1.93E-08,-6.89E-09,-5.51E-09,-6.20E-09,-1.38E-09,-2.07E-09,-9.99E-09,2.07E-09,-2.07E-09,-2.21E-08,-4.13E-09,6.89E-09,6.89E-10,-1.24E-08,1.38E-09,3.45E-09,8.27E-09,-6.55E-09,5.17E-09,6.89E-09,-1.10E-08,8.01E-09,5
0.9949646,0.025133569,0.03300107,0.013576482,0.001801319,0.002971242,0.008334537,0.006095973,0.001815028,0.000502473,-276.02493,95.73031,23.150347,48.621838,-15.346495,25.692583,21.8735,23.419163,3.0869017,10.064114,-3.9580042,10.486304,-1.063624,-8.82E-08,-2.21E-08,2.76E-09,1.10E-08,1.65E-08,-2.76E-09,0,-1.10E-08,-6.89E-09,-2.76E-09,5.51E-09,-4.48E-09,-2.76E-09,1.38E-08,-8.27E-09,4.13E-09,3.45E-09,1.38E-08,-5.51E-09,-1.38E-09,0,8.96E-09,-4.13E-09,2.41E-09,2.63E-09,2.41E-09,5
1.0227404,0.026740901,0.03643631,0.013553903,0.001911717,0.003189025,0.011237361,0.007881356,0.002112581,0.000589845,-269.39023,93.925354,22.64685,48.512062,-17.067587,25.435871,22.348051,24.557552,3.2824235,11.054999,-5.038112,9.797266,-1.1610763,2.21E-08,5.51E-09,-5.51E-09,0,1.89E-09,8.27E-09,0,-1.10E-08,1.10E-08,0,-6.89E-09,6.89E-10,0,2.21E-08,-5.51E-09,-1.38E-09,7.58E-09,-5.51E-09,-1.38E-09,-8.27E-09,2.76E-09,-1.38E-09,4.13E-09,5.51E-09,-2.07E-09,2.76E-09,5
1.6343372,0.03343988,0.018782966,0.005371539,0.001386525,0.002187786,0.004729044,0.002880728,0.000841519,0.000294753,-291.4593,107.04306,32.11646,49.78368,-3.100443,16.391285,16.986736,20.906338,2.2121863,9.842887,-5.6288133,7.2006526,-1.9393628,8.08E-08,-2.02E-08,-1.16E-08,9.09E-09,-7.07E-09,-1.82E-08,1.52E-09,-3.03E-09,4.04E-09,-6.06E-09,-9.16E-10,0,0,-5.08E-08,-5.05E-09,9.85E-09,7.07E-09,-1.80E-09,-3.03E-09,4.55E-09,-8.84E-09,-2.27E-09,-4.04E-09,3.99E-09,-7.07E-09,3.03E-09,5
5.4293084,1.9270453,1.6251268,0.90405095,0.66989946,0.3203322,0.13081133,0.03384011,0.007147694,0.001721365,-172.06454,121.74623,-9.536607,26.77395,-2.9289937,15.476876,-4.6644683,8.210161,-9.5712385,3.058894,-8.053514,-2.2504344,-5.7884054,1.10E-08,5.51E-09,0,5.51E-09,-8.27E-09,0,6.89E-09,0,-6.89E-10,-5.51E-09,-5.51E-09,-1.38E-09,0,-5.51E-09,-2.76E-09,3.17E-08,1.38E-09,3.45E-09,-7.58E-09,1.38E-08,2.76E-09,0,0,1.24E-08,8.96E-09,0,9
4.677112,1.9799459,1.143896,0.6503213,0.477154,0.24239372,0.09295272,0.02031014,0.005858661,0.001590182,-185.65234,123.49948,-0.29318267,25.039293,-1.8186473,15.060268,-5.6092057,9.460169,-9.825108,2.4982252,-6.3319764,-0.55534285,-8.285677,-2.21E-08,2.76E-09,-2.21E-08,2.76E-09,1.10E-08,5.51E-09,0,1.38E-09,-1.38E-09,0,2.07E-09,5.51E-09,4.13E-09,1.10E-08,-6.89E-10,-9.65E-09,8.27E-09,6.55E-09,-4.48E-09,-1.10E-08,9.65E-09,4.13E-09,1.38E-09,1.38E-09,-3.79E-09,-6.89E-09,9
6.4810824,5.8225274,1.992347,1.1032442,0.7508656,0.3647831,0.19590534,0.049026456,0.013398479,0.002641937,-157.39047,110.43472,-19.969593,24.21298,-8.218424,12.414698,-6.977412,6.0696774,-11.956513,5.5499396,-4.873395,-2.2140796,-6.2335997,-6.62E-08,-1.10E-08,-5.51E-09,5.51E-09,5.51E-09,-5.51E-09,-5.51E-09,-1.38E-09,1.10E-08,5.51E-09,7.92E-09,0,-1.38E-09,1.10E-08,6.89E-10,-1.38E-09,8.27E-09,1.38E-09,7.58E-09,1.38E-09,-4.82E-09,-2.07E-08,-1.38E-09,2.76E-09,0,-6.20E-09,9
5.4319334,23.874395,2.2557492,1.1176115,0.8981397,0.50764817,0.2645747,0.06724072,0.009201629,0.003576667,-171.12325,115.033226,-9.484962,35.7372,-4.9113774,9.362301,-7.485439,-0.1224935,-10.734059,1.0666133,-8.009668,6.8351746,-0.9332794,0,-2.76E-09,8.27E-09,-1.10E-08,6.89E-09,8.27E-09,5.51E-09,5.51E-09,4.65E-09,2.76E-09,-1.10E-08,-2.76E-08,0,8.27E-09,0,-8.27E-09,-8.27E-09,-4.22E-09,-5.51E-09,4.13E-09,-4.13E-09,-3.10E-09,6.55E-09,-6.20E-09,-5.51E-09,-2.76E-09,9
5.259911,1.9630109,1.7028122,0.99026936,0.7448491,0.39830127,0.13020806,0.029829632,0.008287222,0.001922761,-166.31905,121.29606,-11.116454,27.567524,-0.8344056,13.402518,-5.8899274,9.486066,-9.457796,1.9249384,-7.7665114,-2.0904658,-7.0728984,4.41E-08,-2.76E-09,0,-2.76E-09,-1.38E-09,1.38E-09,6.20E-09,5.51E-09,0,2.76E-09,-1.65E-08,-6.20E-09,-3.45E-09,-2.21E-08,0,6.89E-09,-2.76E-09,-3.45E-08,-1.38E-09,4.13E-09,3.45E-09,6.89E-10,-1.38E-09,1.38E-08,9.65E-09,-6.89E-09,9
4.199922,1.7019024,1.1436124,0.39382696,0.26797566,0.10297766,0.04369274,0.05677033,0.07617539,0.039438136,-180.9485,106.50131,6.101166,12.42619,-0.5999079,15.8692,-5.6087604,7.87878,-5.4523005,7.365935,-7.061585,-3.1005743,-9.880847,8.82E-08,3.31E-08,0,-5.51E-09,-9.65E-09,1.10E-08,5.51E-09,1.38E-09,-1.65E-08,0,5.51E-09,9.65E-09,5.51E-09,-1.60E-07,5.51E-08,2.76E-09,-2.27E-08,-3.58E-08,3.38E-08,2.62E-08,4.13E-09,1.86E-08,4.82E-09,-6.89E-10,-6.55E-09,1.38E-09,9
2.2276652,0.59390014,0.114752315,0.03754012,0.022473278,0.009575914,0.004284339,0.001055105,0.000156731,7.04E-05,-236.65454,164.75822,-11.293421,34.222267,3.111654,2.93455,-2.9624376,1.1342596,-4.250079,12.045907,-5.352127,8.229435,-3.8256056,4.41E-08,-5.51E-09,0,5.51E-09,-1.38E-09,-6.89E-09,2.07E-09,1.38E-09,-5.51E-09,-2.58E-09,2.58E-09,0,-2.07E-09,-3.31E-08,-7.24E-09,3.45E-09,-6.20E-09,0,-4.31E-09,3.27E-09,1.38E-09,-2.41E-09,-2.41E-09,0,-1.38E-09,2.76E-09,0
2.3631594,0.6244177,0.12009891,0.038788017,0.022804853,0.009729543,0.004274067,0.00106633,0.000163563,7.30E-05,-233.53233,165.18138,-10.5400915,34.116447,3.576585,3.2524033,-2.559873,1.4152026,-3.9420447,11.505021,-5.5145283,7.965229,-3.428013,-1.41E-08,6.89E-10,2.07E-09,0,-1.38E-09,-4.13E-09,-2.76E-09,0,-4.13E-09,-2.76E-09,-6.89E-10,-2.76E-09,0,1.72E-09,-4.82E-09,-4.13E-09,5.60E-09,-3.45E-10,-4.82E-09,-6.89E-10,-1.55E-09,2.58E-09,1.72E-09,1.55E-09,-2.07E-09,-5.17E-10,0
